Date,Dividends,Stock Splits,name
2018-08-13 00:00:00+05:30,3.0,0.0,Cipla Ltd.
2019-07-31 00:00:00+05:30,3.0,0.0,Cipla Ltd.
2020-03-19 00:00:00+05:30,4.0,0.0,Cipla Ltd.
2021-08-09 00:00:00+05:30,5.0,0.0,Cipla Ltd.
2022-08-08 00:00:00+05:30,5.0,0.0,Cipla Ltd.
2023-07-21 00:00:00+05:30,8.5,0.0,Cipla Ltd.
2024-08-02 00:00:00+05:30,13.0,0.0,Cipla Ltd.
2025-06-27 00:00:00+05:30,16.0,0.0,Cipla Ltd.
2011-02-18 00:00:00+05:30,3.5,0.0,Coal India Ltd.
2011-09-08 00:00:00+05:30,0.4,0.0,Coal India Ltd.
2012-03-15 00:00:00+05:30,9.5,0.0,Coal India Ltd.
2012-09-06 00:00:00+05:30,0.5,0.0,Coal India Ltd.
2013-03-18 00:00:00+05:30,9.7,0.0,Coal India Ltd.
2013-09-06 00:00:00+05:30,4.3,0.0,Coal India Ltd.
2014-01-17 00:00:00+05:30,29.0,0.0,Coal India Ltd.
2015-03-03 00:00:00+05:30,20.7,0.0,Coal India Ltd.
2016-03-14 00:00:00+05:30,27.4,0.0,Coal India Ltd.
2017-03-14 00:00:00+05:30,18.75,0.0,Coal India Ltd.
2018-03-16 00:00:00+05:30,16.5,0.0,Coal India Ltd.
2018-12-28 00:00:00+05:30,7.25,0.0,Coal India Ltd.
2019-03-22 00:00:00+05:30,5.85,0.0,Coal India Ltd.
2020-03-19 00:00:00+05:30,12.0,0.0,Coal India Ltd.
2020-11-19 00:00:00+05:30,7.5,0.0,Coal India Ltd.
2021-03-15 00:00:00+05:30,5.0,0.0,Coal India Ltd.
2021-09-02 00:00:00+05:30,3.5,0.0,Coal India Ltd.
2021-12-06 00:00:00+05:30,9.0,0.0,Coal India Ltd.
2022-02-21 00:00:00+05:30,5.0,0.0,Coal India Ltd.
2022-08-11 00:00:00+05:30,3.0,0.0,Coal India Ltd.
2022-11-15 00:00:00+05:30,15.0,0.0,Coal India Ltd.
2023-02-08 00:00:00+05:30,5.25,0.0,Coal India Ltd.
2023-08-18 00:00:00+05:30,4.0,0.0,Coal India Ltd.
2023-11-21 00:00:00+05:30,15.25,0.0,Coal India Ltd.
2024-02-20 00:00:00+05:30,5.25,0.0,Coal India Ltd.
2024-08-16 00:00:00+05:30,5.0,0.0,Coal India Ltd.
2024-11-05 00:00:00+05:30,15.75,0.0,Coal India Ltd.
2025-01-31 00:00:00+05:30,5.6,0.0,Coal India Ltd.
2025-08-06 00:00:00+05:30,5.5,0.0,Coal India Ltd.
2025-08-21 00:00:00+05:30,5.15,0.0,Coal India Ltd.
2025-11-04 00:00:00+05:30,10.25,0.0,Coal India Ltd.
2026-02-18 00:00:00+05:30,5.5,0.0,Coal India Ltd.
2001-10-10 00:00:00+05:30,0.0,2.0,Dr. Reddy's Laboratories Ltd.
2003-08-08 00:00:00+05:30,0.5,0.0,Dr. Reddy's Laboratories Ltd.
2004-07-13 00:00:00+05:30,0.5,0.0,Dr. Reddy's Laboratories Ltd.
2005-07-07 00:00:00+05:30,0.5,0.0,Dr. Reddy's Laboratories Ltd.
2006-07-07 00:00:00+05:30,0.5,0.0,Dr. Reddy's Laboratories Ltd.
2006-08-28 00:00:00+05:30,0.0,2.0,Dr. Reddy's Laboratories Ltd.
2007-07-06 00:00:00+05:30,0.75,0.0,Dr. Reddy's Laboratories Ltd.
2008-07-04 00:00:00+05:30,0.75,0.0,Dr. Reddy's Laboratories Ltd.
2009-07-03 00:00:00+05:30,1.25,0.0,Dr. Reddy's Laboratories Ltd.
2010-07-02 00:00:00+05:30,2.25,0.0,Dr. Reddy's Laboratories Ltd.
2011-06-30 00:00:00+05:30,2.25,0.0,Dr. Reddy's Laboratories Ltd.
2012-06-28 00:00:00+05:30,2.75,0.0,Dr. Reddy's Laboratories Ltd.
2013-07-12 00:00:00+05:30,3.0,0.0,Dr. Reddy's Laboratories Ltd.
2014-07-11 00:00:00+05:30,3.6,0.0,Dr. Reddy's Laboratories Ltd.
2015-07-10 00:00:00+05:30,4.0,0.0,Dr. Reddy's Laboratories Ltd.
2016-07-18 00:00:00+05:30,4.0,0.0,Dr. Reddy's Laboratories Ltd.
2017-07-17 00:00:00+05:30,4.0,0.0,Dr. Reddy's Laboratories Ltd.
2018-07-16 00:00:00+05:30,4.0,0.0,Dr. Reddy's Laboratories Ltd.
2019-07-15 00:00:00+05:30,4.0,0.0,Dr. Reddy's Laboratories Ltd.
2020-07-13 00:00:00+05:30,5.0,0.0,Dr. Reddy's Laboratories Ltd.
2021-07-09 00:00:00+05:30,5.0,0.0,Dr. Reddy's Laboratories Ltd.
2022-07-11 00:00:00+05:30,6.0,0.0,Dr. Reddy's Laboratories Ltd.
2023-07-11 00:00:00+05:30,8.0,0.0,Dr. Reddy's Laboratories Ltd.
2024-07-16 00:00:00+05:30,8.0,0.0,Dr. Reddy's Laboratories Ltd.
2024-10-28 00:00:00+05:30,0.0,5.0,Dr. Reddy's Laboratories Ltd.
2025-07-10 00:00:00+05:30,8.0,0.0,Dr. Reddy's Laboratories Ltd.
1997-07-21 00:00:00+05:30,0.8,0.0,Eicher Motors Ltd.
1998-07-27 00:00:00+05:30,0.1,0.0,Eicher Motors Ltd.
1999-07-19 00:00:00+05:30,0.15,0.0,Eicher Motors Ltd.
2000-04-28 00:00:00+05:30,0.2,0.0,Eicher Motors Ltd.
2001-06-25 00:00:00+05:30,0.2,0.0,Eicher Motors Ltd.
2002-07-15 00:00:00+05:30,0.25,0.0,Eicher Motors Ltd.
2003-07-17 00:00:00+05:30,0.35,0.0,Eicher Motors Ltd.
2004-09-17 00:00:00+05:30,0.35,0.0,Eicher Motors Ltd.
2005-08-05 00:00:00+05:30,0.4,0.0,Eicher Motors Ltd.
2006-06-22 00:00:00+05:30,0.4,0.0,Eicher Motors Ltd.
2007-03-16 00:00:00+05:30,2.9,0.0,Eicher Motors Ltd.
2008-05-26 00:00:00+05:30,0.5,0.0,Eicher Motors Ltd.
2009-05-20 00:00:00+05:30,0.5,0.0,Eicher Motors Ltd.
2010-03-05 00:00:00+05:30,0.7,0.0,Eicher Motors Ltd.
2011-03-08 00:00:00+05:30,1.1,0.0,Eicher Motors Ltd.
2012-03-13 00:00:00+05:30,1.6,0.0,Eicher Motors Ltd.
2013-03-13 00:00:00+05:30,2.0,0.0,Eicher Motors Ltd.
2014-03-12 00:00:00+05:30,3.0,0.0,Eicher Motors Ltd.
2015-03-11 00:00:00+05:30,5.0,0.0,Eicher Motors Ltd.
2016-03-22 00:00:00+05:30,10.0,0.0,Eicher Motors Ltd.
2017-07-31 00:00:00+05:30,10.0,0.0,Eicher Motors Ltd.
2018-08-02 00:00:00+05:30,11.0,0.0,Eicher Motors Ltd.
2019-07-24 00:00:00+05:30,12.5,0.0,Eicher Motors Ltd.
2020-03-19 00:00:00+05:30,12.5,0.0,Eicher Motors Ltd.
2020-08-24 00:00:00+05:30,0.0,10.0,Eicher Motors Ltd.
2021-08-09 00:00:00+05:30,17.0,0.0,Eicher Motors Ltd.
2022-08-12 00:00:00+05:30,21.0,0.0,Eicher Motors Ltd.
2023-08-14 00:00:00+05:30,37.0,0.0,Eicher Motors Ltd.
2024-08-07 00:00:00+05:30,51.0,0.0,Eicher Motors Ltd.
2025-08-01 00:00:00+05:30,70.0,0.0,Eicher Motors Ltd.
2002-07-16 00:00:00+05:30,1.792871,0.0,Grasim Industries Ltd.
2003-07-14 00:00:00+05:30,1.992079,0.0,Grasim Industries Ltd.
2004-07-05 00:00:00+05:30,2.788911,0.0,Grasim Industries Ltd.
2005-06-29 00:00:00+05:30,3.187327,0.0,Grasim Industries Ltd.
2006-08-09 00:00:00+05:30,3.984158,0.0,Grasim Industries Ltd.
2007-03-15 00:00:00+05:30,5.478217,0.0,Grasim Industries Ltd.
2008-07-22 00:00:00+05:30,5.976237,0.0,Grasim Industries Ltd.
2009-07-24 00:00:00+05:30,5.976237,0.0,Grasim Industries Ltd.
2010-08-10 00:00:00+05:30,5.976237,0.0,Grasim Industries Ltd.
2011-09-06 00:00:00+05:30,3.984158,0.0,Grasim Industries Ltd.
2012-08-27 00:00:00+05:30,4.482178,0.0,Grasim Industries Ltd.
2013-07-31 00:00:00+05:30,4.482178,0.0,Grasim Industries Ltd.
2014-08-20 00:00:00+05:30,4.183366,0.0,Grasim Industries Ltd.
2015-09-03 00:00:00+05:30,3.585742,0.0,Grasim Industries Ltd.
2016-09-07 00:00:00+05:30,4.482178,0.0,Grasim Industries Ltd.
2016-10-06 00:00:00+05:30,0.0,5.0,Grasim Industries Ltd.
2017-09-08 00:00:00+05:30,5.478217,0.0,Grasim Industries Ltd.
2018-08-31 00:00:00+05:30,6.175445,0.0,Grasim Industries Ltd.
2019-08-08 00:00:00+05:30,6.972277,0.0,Grasim Industries Ltd.
2020-08-26 00:00:00+05:30,3.984158,0.0,Grasim Industries Ltd.
2021-08-12 00:00:00+05:30,8.964356,0.0,Grasim Industries Ltd.
2022-08-11 00:00:00+05:30,9.960395,0.0,Grasim Industries Ltd.
2023-08-11 00:00:00+05:30,9.960395,0.0,Grasim Industries Ltd.
2024-08-06 00:00:00+05:30,10.0,0.0,Grasim Industries Ltd.
2025-08-12 00:00:00+05:30,10.0,0.0,Grasim Industries Ltd.
2002-10-17 00:00:00+05:30,0.1875,0.0,HCL Technologies Ltd.
2003-11-18 00:00:00+05:30,0.25,0.0,HCL Technologies Ltd.
2003-12-17 00:00:00+05:30,0.25,0.0,HCL Technologies Ltd.
2004-02-04 00:00:00+05:30,0.25,0.0,HCL Technologies Ltd.
2004-04-30 00:00:00+05:30,0.25,0.0,HCL Technologies Ltd.
2004-12-08 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2005-02-01 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2005-04-29 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2005-10-31 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2005-12-06 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2006-01-24 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2006-04-25 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2006-10-20 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2006-12-04 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2007-01-19 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2007-03-15 00:00:00+05:30,0.0,2.0,HCL Technologies Ltd.
2007-04-23 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2007-10-23 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2007-11-30 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2008-01-23 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2008-04-21 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2008-10-22 00:00:00+05:30,1.5,0.0,HCL Technologies Ltd.
2009-01-28 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2009-04-24 00:00:00+05:30,0.25,0.0,HCL Technologies Ltd.
2009-10-30 00:00:00+05:30,0.25,0.0,HCL Technologies Ltd.
2009-12-02 00:00:00+05:30,0.25,0.0,HCL Technologies Ltd.
2010-01-29 00:00:00+05:30,0.25,0.0,HCL Technologies Ltd.
2010-04-26 00:00:00+05:30,0.25,0.0,HCL Technologies Ltd.
2010-10-22 00:00:00+05:30,0.625,0.0,HCL Technologies Ltd.
2011-01-24 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2011-04-25 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2011-10-21 00:00:00+05:30,1.0,0.0,HCL Technologies Ltd.
2012-01-20 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2012-04-23 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2012-10-19 00:00:00+05:30,1.0,0.0,HCL Technologies Ltd.
2013-01-21 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2013-04-22 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2013-10-22 00:00:00+05:30,0.5,0.0,HCL Technologies Ltd.
2013-12-18 00:00:00+05:30,1.5,0.0,HCL Technologies Ltd.
2014-01-22 00:00:00+05:30,1.0,0.0,HCL Technologies Ltd.
2014-04-22 00:00:00+05:30,1.0,0.0,HCL Technologies Ltd.
2014-08-05 00:00:00+05:30,3.0,0.0,HCL Technologies Ltd.
2014-10-21 00:00:00+05:30,1.5,0.0,HCL Technologies Ltd.
2015-02-04 00:00:00+05:30,2.0,0.0,HCL Technologies Ltd.
2015-03-19 00:00:00+05:30,0.0,2.0,HCL Technologies Ltd.
2015-04-24 00:00:00+05:30,2.0,0.0,HCL Technologies Ltd.
2015-08-07 00:00:00+05:30,2.5,0.0,HCL Technologies Ltd.
2015-10-23 00:00:00+05:30,2.5,0.0,HCL Technologies Ltd.
2016-01-27 00:00:00+05:30,3.0,0.0,HCL Technologies Ltd.
2016-05-05 00:00:00+05:30,3.0,0.0,HCL Technologies Ltd.
2016-08-10 00:00:00+05:30,3.0,0.0,HCL Technologies Ltd.
2016-10-27 00:00:00+05:30,3.0,0.0,HCL Technologies Ltd.
2017-02-01 00:00:00+05:30,3.0,0.0,HCL Technologies Ltd.
2017-05-24 00:00:00+05:30,3.0,0.0,HCL Technologies Ltd.
2017-08-03 00:00:00+05:30,1.0,0.0,HCL Technologies Ltd.
2017-11-01 00:00:00+05:30,1.0,0.0,HCL Technologies Ltd.
2018-01-29 00:00:00+05:30,1.0,0.0,HCL Technologies Ltd.
2018-05-09 00:00:00+05:30,1.0,0.0,HCL Technologies Ltd.
2018-08-02 00:00:00+05:30,1.0,0.0,HCL Technologies Ltd.
2018-10-30 00:00:00+05:30,1.0,0.0,HCL Technologies Ltd.
2019-02-05 00:00:00+05:30,1.0,0.0,HCL Technologies Ltd.
2019-05-16 00:00:00+05:30,1.0,0.0,HCL Technologies Ltd.
2019-08-14 00:00:00+05:30,1.0,0.0,HCL Technologies Ltd.
2019-10-31 00:00:00+05:30,1.0,0.0,HCL Technologies Ltd.
2019-12-05 00:00:00+05:30,0.0,2.0,HCL Technologies Ltd.
2020-01-24 00:00:00+05:30,2.0,0.0,HCL Technologies Ltd.
2020-07-23 00:00:00+05:30,2.0,0.0,HCL Technologies Ltd.
2020-09-14 00:00:00+05:30,2.0,0.0,HCL Technologies Ltd.
2020-10-22 00:00:00+05:30,4.0,0.0,HCL Technologies Ltd.
2021-01-21 00:00:00+05:30,4.0,0.0,HCL Technologies Ltd.
2021-04-29 00:00:00+05:30,16.0,0.0,HCL Technologies Ltd.
2021-07-27 00:00:00+05:30,6.0,0.0,HCL Technologies Ltd.
2021-10-21 00:00:00+05:30,10.0,0.0,HCL Technologies Ltd.
2022-01-20 00:00:00+05:30,10.0,0.0,HCL Technologies Ltd.
2022-04-28 00:00:00+05:30,18.0,0.0,HCL Technologies Ltd.
2022-07-19 00:00:00+05:30,10.0,0.0,HCL Technologies Ltd.
2022-10-19 00:00:00+05:30,10.0,0.0,HCL Technologies Ltd.
2023-01-19 00:00:00+05:30,10.0,0.0,HCL Technologies Ltd.
2023-04-28 00:00:00+05:30,18.0,0.0,HCL Technologies Ltd.
2023-07-20 00:00:00+05:30,10.0,0.0,HCL Technologies Ltd.
2023-10-20 00:00:00+05:30,12.0,0.0,HCL Technologies Ltd.
2024-01-19 00:00:00+05:30,12.0,0.0,HCL Technologies Ltd.
2024-05-07 00:00:00+05:30,18.0,0.0,HCL Technologies Ltd.
2024-07-23 00:00:00+05:30,12.0,0.0,HCL Technologies Ltd.
2024-10-22 00:00:00+05:30,12.0,0.0,HCL Technologies Ltd.
2025-01-17 00:00:00+05:30,18.0,0.0,HCL Technologies Ltd.
2025-04-28 00:00:00+05:30,18.0,0.0,HCL Technologies Ltd.
2025-07-18 00:00:00+05:30,12.0,0.0,HCL Technologies Ltd.
2025-10-17 00:00:00+05:30,12.0,0.0,HCL Technologies Ltd.
2026-01-16 00:00:00+05:30,12.0,0.0,HCL Technologies Ltd.
1997-06-09 00:00:00+05:30,0.04,0.0,HDFC Bank Ltd.
1998-06-11 00:00:00+05:30,0.05,0.0,HDFC Bank Ltd.
1999-04-19 00:00:00+05:30,0.065,0.0,HDFC Bank Ltd.
2000-04-06 00:00:00+05:30,0.08,0.0,HDFC Bank Ltd.
2001-04-20 00:00:00+05:30,0.1,0.0,HDFC Bank Ltd.
2002-05-07 00:00:00+05:30,0.125,0.0,HDFC Bank Ltd.
2003-04-30 00:00:00+05:30,0.15,0.0,HDFC Bank Ltd.
2004-05-06 00:00:00+05:30,0.175,0.0,HDFC Bank Ltd.
2005-05-26 00:00:00+05:30,0.225,0.0,HDFC Bank Ltd.
2006-05-11 00:00:00+05:30,0.275,0.0,HDFC Bank Ltd.
2007-05-17 00:00:00+05:30,0.35,0.0,HDFC Bank Ltd.
2008-04-29 00:00:00+05:30,0.425,0.0,HDFC Bank Ltd.
2009-06-22 00:00:00+05:30,0.5,0.0,HDFC Bank Ltd.
2010-06-10 00:00:00+05:30,0.6,0.0,HDFC Bank Ltd.
2011-06-02 00:00:00+05:30,0.825,0.0,HDFC Bank Ltd.
2011-07-14 00:00:00+05:30,0.0,5.0,HDFC Bank Ltd.
2012-06-28 00:00:00+05:30,1.075,0.0,HDFC Bank Ltd.
2013-06-13 00:00:00+05:30,1.375,0.0,HDFC Bank Ltd.
2014-06-05 00:00:00+05:30,1.7125,0.0,HDFC Bank Ltd.
2015-07-02 00:00:00+05:30,2.0,0.0,HDFC Bank Ltd.
2016-06-29 00:00:00+05:30,2.375,0.0,HDFC Bank Ltd.
2017-06-29 00:00:00+05:30,2.75,0.0,HDFC Bank Ltd.
2018-05-31 00:00:00+05:30,3.25,0.0,HDFC Bank Ltd.
2019-06-20 00:00:00+05:30,3.75,0.0,HDFC Bank Ltd.
2019-08-01 00:00:00+05:30,1.25,0.0,HDFC Bank Ltd.
2019-09-19 00:00:00+05:30,0.0,2.0,HDFC Bank Ltd.
2021-06-29 00:00:00+05:30,3.25,0.0,HDFC Bank Ltd.
2022-05-12 00:00:00+05:30,7.75,0.0,HDFC Bank Ltd.
2023-05-16 00:00:00+05:30,9.5,0.0,HDFC Bank Ltd.
2024-05-10 00:00:00+05:30,9.75,0.0,HDFC Bank Ltd.
2025-06-27 00:00:00+05:30,11.0,0.0,HDFC Bank Ltd.
2025-07-25 00:00:00+05:30,2.5,0.0,HDFC Bank Ltd.
2025-08-26 00:00:00+05:30,0.0,2.0,HDFC Bank Ltd.
2017-12-15 00:00:00+05:30,1.36,0.0,HDFC Life Insurance Company Ltd.
2019-03-14 00:00:00+05:30,1.63,0.0,HDFC Life Insurance Company Ltd.
2021-06-30 00:00:00+05:30,2.02,0.0,HDFC Life Insurance Company Ltd.
2022-05-31 00:00:00+05:30,1.7,0.0,HDFC Life Insurance Company Ltd.
2023-06-16 00:00:00+05:30,1.9,0.0,HDFC Life Insurance Company Ltd.
2024-06-21 00:00:00+05:30,2.0,0.0,HDFC Life Insurance Company Ltd.
2025-06-20 00:00:00+05:30,2.1,0.0,HDFC Life Insurance Company Ltd.
1997-06-09 00:00:00+05:30,0.383018,0.0,Hindalco Industries Ltd.
1998-06-30 00:00:00+05:30,0.446855,0.0,Hindalco Industries Ltd.
1999-07-05 00:00:00+05:30,0.553248,0.0,Hindalco Industries Ltd.
2000-04-06 00:00:00+05:30,0.425576,0.0,Hindalco Industries Ltd.
2000-07-03 00:00:00+05:30,0.255345,0.0,Hindalco Industries Ltd.
2001-07-02 00:00:00+05:30,1.021382,0.0,Hindalco Industries Ltd.
2002-07-09 00:00:00+05:30,1.149054,0.0,Hindalco Industries Ltd.
2003-07-14 00:00:00+05:30,1.149054,0.0,Hindalco Industries Ltd.
2004-07-16 00:00:00+05:30,1.4044,0.0,Hindalco Industries Ltd.
2005-06-29 00:00:00+05:30,1.702303,0.0,Hindalco Industries Ltd.
2005-08-30 00:00:00+05:30,0.0,10.0,Hindalco Industries Ltd.
2006-07-14 00:00:00+05:30,1.993873,0.0,Hindalco Industries Ltd.
2007-03-16 00:00:00+05:30,1.54072,0.0,Hindalco Industries Ltd.
2008-08-28 00:00:00+05:30,1.676666,0.0,Hindalco Industries Ltd.
2009-09-10 00:00:00+05:30,1.35,0.0,Hindalco Industries Ltd.
2010-08-24 00:00:00+05:30,1.35,0.0,Hindalco Industries Ltd.
2011-09-14 00:00:00+05:30,1.5,0.0,Hindalco Industries Ltd.
2012-08-31 00:00:00+05:30,1.55,0.0,Hindalco Industries Ltd.
2013-08-30 00:00:00+05:30,1.4,0.0,Hindalco Industries Ltd.
2014-09-08 00:00:00+05:30,1.0,0.0,Hindalco Industries Ltd.
2015-09-07 00:00:00+05:30,1.0,0.0,Hindalco Industries Ltd.
2016-09-06 00:00:00+05:30,1.0,0.0,Hindalco Industries Ltd.
2017-09-05 00:00:00+05:30,1.1,0.0,Hindalco Industries Ltd.
2018-09-12 00:00:00+05:30,1.2,0.0,Hindalco Industries Ltd.
2019-08-14 00:00:00+05:30,1.2,0.0,Hindalco Industries Ltd.
2020-09-03 00:00:00+05:30,1.0,0.0,Hindalco Industries Ltd.
2021-08-12 00:00:00+05:30,3.0,0.0,Hindalco Industries Ltd.
2022-08-11 00:00:00+05:30,4.0,0.0,Hindalco Industries Ltd.
2023-08-14 00:00:00+05:30,3.0,0.0,Hindalco Industries Ltd.
2024-08-09 00:00:00+05:30,3.5,0.0,Hindalco Industries Ltd.
2025-08-08 00:00:00+05:30,5.0,0.0,Hindalco Industries Ltd.
1998-03-18 00:00:00+05:30,0.95,0.0,Hindustan Unilever Ltd.
1998-08-31 00:00:00+05:30,0.96,0.0,Hindustan Unilever Ltd.
1999-03-23 00:00:00+05:30,1.24,0.0,Hindustan Unilever Ltd.
1999-09-01 00:00:00+05:30,1.2,0.0,Hindustan Unilever Ltd.
2000-03-09 00:00:00+05:30,1.7,0.0,Hindustan Unilever Ltd.
2000-07-10 00:00:00+05:30,0.0,10.0,Hindustan Unilever Ltd.
2000-09-04 00:00:00+05:30,1.5,0.0,Hindustan Unilever Ltd.
2001-03-27 00:00:00+05:30,2.0,0.0,Hindustan Unilever Ltd.
2001-07-16 00:00:00+05:30,2.5,0.0,Hindustan Unilever Ltd.
2002-04-08 00:00:00+05:30,2.5,0.0,Hindustan Unilever Ltd.
2002-08-07 00:00:00+05:30,2.5,0.0,Hindustan Unilever Ltd.
2003-04-04 00:00:00+05:30,2.65,0.0,Hindustan Unilever Ltd.
2003-06-20 00:00:00+05:30,1.76,0.0,Hindustan Unilever Ltd.
2003-08-14 00:00:00+05:30,2.5,0.0,Hindustan Unilever Ltd.
2004-05-14 00:00:00+05:30,3.0,0.0,Hindustan Unilever Ltd.
2004-08-13 00:00:00+05:30,2.5,0.0,Hindustan Unilever Ltd.
2005-06-07 00:00:00+05:30,2.5,0.0,Hindustan Unilever Ltd.
2005-08-08 00:00:00+05:30,2.5,0.0,Hindustan Unilever Ltd.
2006-04-28 00:00:00+05:30,2.5,0.0,Hindustan Unilever Ltd.
2006-08-08 00:00:00+05:30,3.0,0.0,Hindustan Unilever Ltd.
2007-04-20 00:00:00+05:30,3.0,0.0,Hindustan Unilever Ltd.
2007-08-07 00:00:00+05:30,3.0,0.0,Hindustan Unilever Ltd.
2007-11-07 00:00:00+05:30,3.0,0.0,Hindustan Unilever Ltd.
2008-03-17 00:00:00+05:30,3.0,0.0,Hindustan Unilever Ltd.
2008-08-04 00:00:00+05:30,3.5,0.0,Hindustan Unilever Ltd.
2009-06-12 00:00:00+05:30,4.0,0.0,Hindustan Unilever Ltd.
2009-11-06 00:00:00+05:30,3.0,0.0,Hindustan Unilever Ltd.
2010-07-08 00:00:00+05:30,3.5,0.0,Hindustan Unilever Ltd.
2010-11-01 00:00:00+05:30,3.0,0.0,Hindustan Unilever Ltd.
2011-07-08 00:00:00+05:30,3.5,0.0,Hindustan Unilever Ltd.
2011-11-04 00:00:00+05:30,3.5,0.0,Hindustan Unilever Ltd.
2012-07-04 00:00:00+05:30,4.0,0.0,Hindustan Unilever Ltd.
2012-11-01 00:00:00+05:30,12.5,0.0,Hindustan Unilever Ltd.
2013-07-10 00:00:00+05:30,6.0,0.0,Hindustan Unilever Ltd.
2013-10-31 00:00:00+05:30,5.5,0.0,Hindustan Unilever Ltd.
2014-06-11 00:00:00+05:30,7.5,0.0,Hindustan Unilever Ltd.
2014-10-31 00:00:00+05:30,6.0,0.0,Hindustan Unilever Ltd.
2015-06-19 00:00:00+05:30,9.0,0.0,Hindustan Unilever Ltd.
2015-10-19 00:00:00+05:30,6.5,0.0,Hindustan Unilever Ltd.
2016-06-22 00:00:00+05:30,9.5,0.0,Hindustan Unilever Ltd.
2016-11-01 00:00:00+05:30,7.0,0.0,Hindustan Unilever Ltd.
2017-06-22 00:00:00+05:30,10.0,0.0,Hindustan Unilever Ltd.
2017-11-01 00:00:00+05:30,8.0,0.0,Hindustan Unilever Ltd.
2018-06-21 00:00:00+05:30,12.0,0.0,Hindustan Unilever Ltd.
2018-10-25 00:00:00+05:30,9.0,0.0,Hindustan Unilever Ltd.
