Date,Dividends,Stock Splits,name
2019-06-20 00:00:00+05:30,13.0,0.0,Hindustan Unilever Ltd.
2019-10-23 00:00:00+05:30,11.0,0.0,Hindustan Unilever Ltd.
2020-06-19 00:00:00+05:30,14.0,0.0,Hindustan Unilever Ltd.
2020-07-30 00:00:00+05:30,9.5,0.0,Hindustan Unilever Ltd.
2020-10-28 00:00:00+05:30,14.0,0.0,Hindustan Unilever Ltd.
2021-06-14 00:00:00+05:30,17.0,0.0,Hindustan Unilever Ltd.
2021-10-26 00:00:00+05:30,15.0,0.0,Hindustan Unilever Ltd.
2022-06-15 00:00:00+05:30,19.0,0.0,Hindustan Unilever Ltd.
2022-11-01 00:00:00+05:30,17.0,0.0,Hindustan Unilever Ltd.
2023-06-19 00:00:00+05:30,22.0,0.0,Hindustan Unilever Ltd.
2023-11-02 00:00:00+05:30,18.0,0.0,Hindustan Unilever Ltd.
2024-06-14 00:00:00+05:30,24.0,0.0,Hindustan Unilever Ltd.
2024-11-06 00:00:00+05:30,29.0,0.0,Hindustan Unilever Ltd.
2025-06-23 00:00:00+05:30,24.0,0.0,Hindustan Unilever Ltd.
2025-11-07 00:00:00+05:30,19.0,0.0,Hindustan Unilever Ltd.
2003-08-04 00:00:00+05:30,1.363636,0.0,ICICI Bank Ltd.
2004-09-02 00:00:00+05:30,1.363636,0.0,ICICI Bank Ltd.
2005-08-04 00:00:00+05:30,1.545455,0.0,ICICI Bank Ltd.
2006-07-06 00:00:00+05:30,1.545455,0.0,ICICI Bank Ltd.
2007-06-14 00:00:00+05:30,1.818182,0.0,ICICI Bank Ltd.
2008-07-10 00:00:00+05:30,2.0,0.0,ICICI Bank Ltd.
2009-06-11 00:00:00+05:30,2.0,0.0,ICICI Bank Ltd.
2010-06-10 00:00:00+05:30,2.181818,0.0,ICICI Bank Ltd.
2011-06-02 00:00:00+05:30,2.545455,0.0,ICICI Bank Ltd.
2012-05-31 00:00:00+05:30,3.0,0.0,ICICI Bank Ltd.
2013-05-30 00:00:00+05:30,3.636364,0.0,ICICI Bank Ltd.
2014-06-04 00:00:00+05:30,4.181818,0.0,ICICI Bank Ltd.
2014-06-05 00:00:00+05:30,4.181818,0.0,ICICI Bank Ltd.
2014-12-04 00:00:00+05:30,0.0,5.0,ICICI Bank Ltd.
2015-06-04 00:00:00+05:30,4.545455,0.0,ICICI Bank Ltd.
2016-06-16 00:00:00+05:30,4.545455,0.0,ICICI Bank Ltd.
2017-06-20 00:00:00+05:30,2.272727,1.1,ICICI Bank Ltd.
2018-08-24 00:00:00+05:30,1.5,0.0,ICICI Bank Ltd.
2019-07-22 00:00:00+05:30,1.0,0.0,ICICI Bank Ltd.
2021-07-29 00:00:00+05:30,2.0,0.0,ICICI Bank Ltd.
2022-08-08 00:00:00+05:30,5.0,0.0,ICICI Bank Ltd.
2023-08-09 00:00:00+05:30,8.0,0.0,ICICI Bank Ltd.
2024-08-12 00:00:00+05:30,10.0,0.0,ICICI Bank Ltd.
2025-08-12 00:00:00+05:30,11.0,0.0,ICICI Bank Ltd.
1996-07-08 00:00:00+05:30,0.055556,0.0,ITC Ltd.
1997-08-04 00:00:00+05:30,0.022222,0.0,ITC Ltd.
1998-06-22 00:00:00+05:30,0.1,0.0,ITC Ltd.
1999-06-24 00:00:00+05:30,0.122222,0.0,ITC Ltd.
2000-06-27 00:00:00+05:30,0.166667,0.0,ITC Ltd.
2001-07-03 00:00:00+05:30,0.222222,0.0,ITC Ltd.
2002-07-12 00:00:00+05:30,0.3,0.0,ITC Ltd.
2003-07-14 00:00:00+05:30,0.333333,0.0,ITC Ltd.
2004-07-19 00:00:00+05:30,0.444444,0.0,ITC Ltd.
2005-07-18 00:00:00+05:30,0.688889,0.0,ITC Ltd.
2005-09-21 00:00:00+05:30,0.0,10.0,ITC Ltd.
2006-07-10 00:00:00+05:30,0.883333,0.0,ITC Ltd.
2007-07-16 00:00:00+05:30,1.033333,0.0,ITC Ltd.
2008-07-16 00:00:00+05:30,1.166667,0.0,ITC Ltd.
2009-07-13 00:00:00+05:30,1.233333,0.0,ITC Ltd.
2010-06-09 00:00:00+05:30,3.333333,0.0,ITC Ltd.
2010-08-03 00:00:00+05:30,0.0,2.0,ITC Ltd.
2011-06-10 00:00:00+05:30,2.966667,0.0,ITC Ltd.
2012-06-11 00:00:00+05:30,3.0,0.0,ITC Ltd.
2013-05-31 00:00:00+05:30,3.5,0.0,ITC Ltd.
2014-06-03 00:00:00+05:30,4.0,0.0,ITC Ltd.
2015-06-03 00:00:00+05:30,4.166667,0.0,ITC Ltd.
2016-05-30 00:00:00+05:30,5.666667,0.0,ITC Ltd.
2016-07-01 00:00:00+05:30,0.0,1.5,ITC Ltd.
2017-06-05 00:00:00+05:30,4.75,0.0,ITC Ltd.
2018-05-25 00:00:00+05:30,5.15,0.0,ITC Ltd.
2019-05-22 00:00:00+05:30,5.75,0.0,ITC Ltd.
2020-07-06 00:00:00+05:30,10.15,0.0,ITC Ltd.
2021-02-22 00:00:00+05:30,5.0,0.0,ITC Ltd.
2021-06-10 00:00:00+05:30,5.75,0.0,ITC Ltd.
2022-02-14 00:00:00+05:30,5.25,0.0,ITC Ltd.
2022-05-26 00:00:00+05:30,6.25,0.0,ITC Ltd.
2023-02-15 00:00:00+05:30,6.0,0.0,ITC Ltd.
2023-05-30 00:00:00+05:30,9.5,0.0,ITC Ltd.
2024-02-08 00:00:00+05:30,6.25,0.0,ITC Ltd.
2024-06-04 00:00:00+05:30,7.5,0.0,ITC Ltd.
2025-02-12 00:00:00+05:30,6.5,0.0,ITC Ltd.
2025-05-28 00:00:00+05:30,7.85,0.0,ITC Ltd.
2026-02-04 00:00:00+05:30,6.5,0.0,ITC Ltd.
1996-04-30 00:00:00+05:30,0.006836,0.0,Infosys Ltd.
1996-10-28 00:00:00+05:30,0.00293,0.0,Infosys Ltd.
1997-05-23 00:00:00+05:30,0.007813,0.0,Infosys Ltd.
1997-08-19 00:00:00+05:30,0.0,2.0,Infosys Ltd.
1997-12-17 00:00:00+05:30,0.005859,0.0,Infosys Ltd.
1998-04-30 00:00:00+05:30,0.017578,0.0,Infosys Ltd.
1998-11-12 00:00:00+05:30,0.009766,0.0,Infosys Ltd.
1999-02-10 00:00:00+05:30,0.0,2.0,Infosys Ltd.
1999-05-20 00:00:00+05:30,0.039063,0.0,Infosys Ltd.
1999-10-28 00:00:00+05:30,0.023438,0.0,Infosys Ltd.
2000-01-24 00:00:00+05:30,0.0,2.0,Infosys Ltd.
2000-01-27 00:00:00+05:30,0.0,2.0,Infosys Ltd.
2000-04-28 00:00:00+05:30,0.046875,0.0,Infosys Ltd.
2000-10-25 00:00:00+05:30,0.039063,0.0,Infosys Ltd.
2001-04-27 00:00:00+05:30,0.117188,0.0,Infosys Ltd.
2001-10-18 00:00:00+05:30,0.117188,0.0,Infosys Ltd.
2002-05-21 00:00:00+05:30,0.195313,0.0,Infosys Ltd.
2002-10-30 00:00:00+05:30,0.195313,0.0,Infosys Ltd.
2003-05-28 00:00:00+05:30,0.226563,0.0,Infosys Ltd.
2003-10-16 00:00:00+05:30,0.226563,0.0,Infosys Ltd.
2004-05-26 00:00:00+05:30,1.796875,0.0,Infosys Ltd.
2004-07-01 00:00:00+05:30,0.0,4.0,Infosys Ltd.
2004-10-18 00:00:00+05:30,0.3125,0.0,Infosys Ltd.
2005-06-01 00:00:00+05:30,0.40625,0.0,Infosys Ltd.
2005-10-17 00:00:00+05:30,0.40625,0.0,Infosys Ltd.
2006-05-25 00:00:00+05:30,2.40625,0.0,Infosys Ltd.
2006-07-13 00:00:00+05:30,0.0,2.0,Infosys Ltd.
2006-10-19 00:00:00+05:30,0.625,0.0,Infosys Ltd.
2007-06-06 00:00:00+05:30,0.8125,0.0,Infosys Ltd.
2007-10-18 00:00:00+05:30,0.75,0.0,Infosys Ltd.
2008-05-29 00:00:00+05:30,3.40625,0.0,Infosys Ltd.
2008-10-16 00:00:00+05:30,1.25,0.0,Infosys Ltd.
2009-06-04 00:00:00+05:30,1.6875,0.0,Infosys Ltd.
2009-10-15 00:00:00+05:30,1.25,0.0,Infosys Ltd.
2010-05-26 00:00:00+05:30,1.875,0.0,Infosys Ltd.
2010-10-21 00:00:00+05:30,5.0,0.0,Infosys Ltd.
2011-05-26 00:00:00+05:30,2.5,0.0,Infosys Ltd.
2011-10-20 00:00:00+05:30,1.875,0.0,Infosys Ltd.
2012-05-24 00:00:00+05:30,4.0,0.0,Infosys Ltd.
2012-10-18 00:00:00+05:30,1.875,0.0,Infosys Ltd.
2013-05-30 00:00:00+05:30,3.375,0.0,Infosys Ltd.
2013-10-17 00:00:00+05:30,2.5,0.0,Infosys Ltd.
2014-05-29 00:00:00+05:30,5.375,0.0,Infosys Ltd.
2014-10-16 00:00:00+05:30,3.75,0.0,Infosys Ltd.
2014-12-02 00:00:00+05:30,0.0,2.0,Infosys Ltd.
2015-06-15 00:00:00+05:30,7.375,2.0,Infosys Ltd.
2015-10-16 00:00:00+05:30,5.0,0.0,Infosys Ltd.
2016-06-09 00:00:00+05:30,7.125,0.0,Infosys Ltd.
2016-10-21 00:00:00+05:30,5.5,0.0,Infosys Ltd.
2017-06-01 00:00:00+05:30,7.375,0.0,Infosys Ltd.
2017-10-31 00:00:00+05:30,6.5,0.0,Infosys Ltd.
2018-06-14 00:00:00+05:30,15.25,0.0,Infosys Ltd.
2018-09-04 00:00:00+05:30,0.0,2.0,Infosys Ltd.
2018-10-25 00:00:00+05:30,7.0,0.0,Infosys Ltd.
2019-01-24 00:00:00+05:30,4.0,0.0,Infosys Ltd.
2019-06-13 00:00:00+05:30,10.5,0.0,Infosys Ltd.
2019-10-23 00:00:00+05:30,8.0,0.0,Infosys Ltd.
2020-05-29 00:00:00+05:30,9.5,0.0,Infosys Ltd.
2020-10-23 00:00:00+05:30,12.0,0.0,Infosys Ltd.
2021-05-31 00:00:00+05:30,15.0,0.0,Infosys Ltd.
2021-10-26 00:00:00+05:30,15.0,0.0,Infosys Ltd.
2022-05-31 00:00:00+05:30,16.0,0.0,Infosys Ltd.
2022-10-27 00:00:00+05:30,16.5,0.0,Infosys Ltd.
2023-06-02 00:00:00+05:30,17.5,0.0,Infosys Ltd.
2023-10-25 00:00:00+05:30,18.0,0.0,Infosys Ltd.
2024-05-31 00:00:00+05:30,28.0,0.0,Infosys Ltd.
2024-10-29 00:00:00+05:30,21.0,0.0,Infosys Ltd.
2025-05-30 00:00:00+05:30,22.0,0.0,Infosys Ltd.
2025-10-27 00:00:00+05:30,23.0,0.0,Infosys Ltd.
2016-09-12 00:00:00+05:30,15.0,0.0,InterGlobe Aviation Ltd.
2017-08-18 00:00:00+05:30,34.0,0.0,InterGlobe Aviation Ltd.
2018-08-02 00:00:00+05:30,6.0,0.0,InterGlobe Aviation Ltd.
2019-08-19 00:00:00+05:30,5.0,0.0,InterGlobe Aviation Ltd.
2025-08-13 00:00:00+05:30,10.0,0.0,InterGlobe Aviation Ltd.
2005-02-21 00:00:00+05:30,0.0,0.04375,JSW Steel Ltd.
2005-04-29 00:00:00+05:30,0.5,0.0,JSW Steel Ltd.
2006-06-15 00:00:00+05:30,0.8,0.0,JSW Steel Ltd.
2007-03-20 00:00:00+05:30,1.25,0.0,JSW Steel Ltd.
2008-05-21 00:00:00+05:30,1.4,0.0,JSW Steel Ltd.
2009-06-29 00:00:00+05:30,0.1,0.0,JSW Steel Ltd.
2010-06-14 00:00:00+05:30,0.95,0.0,JSW Steel Ltd.
2011-07-11 00:00:00+05:30,1.225,0.0,JSW Steel Ltd.
2012-07-12 00:00:00+05:30,0.75,0.0,JSW Steel Ltd.
2013-07-15 00:00:00+05:30,1.0,0.0,JSW Steel Ltd.
2014-07-07 00:00:00+05:30,1.1,0.0,JSW Steel Ltd.
2015-07-06 00:00:00+05:30,1.1,0.0,JSW Steel Ltd.
2016-07-04 00:00:00+05:30,0.75,0.0,JSW Steel Ltd.
2017-01-04 00:00:00+05:30,0.0,10.0,JSW Steel Ltd.
2017-06-12 00:00:00+05:30,2.25,0.0,JSW Steel Ltd.
2018-07-06 00:00:00+05:30,3.2,0.0,JSW Steel Ltd.
2019-07-08 00:00:00+05:30,4.1,0.0,JSW Steel Ltd.
2020-07-06 00:00:00+05:30,2.0,0.0,JSW Steel Ltd.
2021-07-05 00:00:00+05:30,6.5,0.0,JSW Steel Ltd.
2022-07-04 00:00:00+05:30,17.35,0.0,JSW Steel Ltd.
2023-07-11 00:00:00+05:30,3.4,0.0,JSW Steel Ltd.
2024-07-09 00:00:00+05:30,7.3,0.0,JSW Steel Ltd.
2025-07-08 00:00:00+05:30,2.8,0.0,JSW Steel Ltd.
2025-08-11 00:00:00+05:30,0.5,0.0,Jio Financial Services Ltd.
2002-01-23 00:00:00+05:30,0.02,0.0,Kotak Mahindra Bank Ltd.
2002-09-19 00:00:00+05:30,0.021,0.0,Kotak Mahindra Bank Ltd.
2003-07-21 00:00:00+05:30,0.021,0.0,Kotak Mahindra Bank Ltd.
2004-07-14 00:00:00+05:30,0.024,0.0,Kotak Mahindra Bank Ltd.
2004-08-25 00:00:00+05:30,0.0,2.0,Kotak Mahindra Bank Ltd.
2005-07-15 00:00:00+05:30,0.025,0.0,Kotak Mahindra Bank Ltd.
2005-08-25 00:00:00+05:30,0.0,2.5,Kotak Mahindra Bank Ltd.
2006-07-07 00:00:00+05:30,0.03,0.0,Kotak Mahindra Bank Ltd.
2007-06-22 00:00:00+05:30,0.035,0.0,Kotak Mahindra Bank Ltd.
2008-07-14 00:00:00+05:30,0.0375,0.0,Kotak Mahindra Bank Ltd.
2009-07-14 00:00:00+05:30,0.0375,0.0,Kotak Mahindra Bank Ltd.
2010-06-30 00:00:00+05:30,0.0425,0.0,Kotak Mahindra Bank Ltd.
2010-09-13 00:00:00+05:30,0.0,2.0,Kotak Mahindra Bank Ltd.
2011-07-12 00:00:00+05:30,0.05,0.0,Kotak Mahindra Bank Ltd.
2012-07-06 00:00:00+05:30,0.06,0.0,Kotak Mahindra Bank Ltd.
2013-07-04 00:00:00+05:30,0.07,0.0,Kotak Mahindra Bank Ltd.
2014-07-04 00:00:00+05:30,0.08,0.0,Kotak Mahindra Bank Ltd.
2015-06-18 00:00:00+05:30,0.09,0.0,Kotak Mahindra Bank Ltd.
2015-07-08 00:00:00+05:30,0.0,2.0,Kotak Mahindra Bank Ltd.
2016-07-14 00:00:00+05:30,0.1,0.0,Kotak Mahindra Bank Ltd.
2017-07-12 00:00:00+05:30,0.12,0.0,Kotak Mahindra Bank Ltd.
2018-07-11 00:00:00+05:30,0.14,0.0,Kotak Mahindra Bank Ltd.
2019-07-12 00:00:00+05:30,0.16,0.0,Kotak Mahindra Bank Ltd.
2021-08-11 00:00:00+05:30,0.18,0.0,Kotak Mahindra Bank Ltd.
2022-08-11 00:00:00+05:30,0.22,0.0,Kotak Mahindra Bank Ltd.
2023-08-04 00:00:00+05:30,0.3,0.0,Kotak Mahindra Bank Ltd.
2024-07-19 00:00:00+05:30,0.4,0.0,Kotak Mahindra Bank Ltd.
2025-07-18 00:00:00+05:30,0.5,0.0,Kotak Mahindra Bank Ltd.
2026-01-14 00:00:00+05:30,0.0,5.0,Kotak Mahindra Bank Ltd.
2004-05-19 00:00:00+05:30,0.0,0.5,Larsen & Toubro Ltd.
2004-09-14 00:00:00+05:30,1.777778,0.0,Larsen & Toubro Ltd.
2004-11-01 00:00:00+05:30,1.111111,0.0,Larsen & Toubro Ltd.
2005-08-12 00:00:00+05:30,1.944444,0.0,Larsen & Toubro Ltd.
2006-08-14 00:00:00+05:30,2.444444,0.0,Larsen & Toubro Ltd.
2006-09-28 00:00:00+05:30,0.0,2.0,Larsen & Toubro Ltd.
2007-03-28 00:00:00+05:30,2.444444,0.0,Larsen & Toubro Ltd.
2007-07-17 00:00:00+05:30,0.888889,0.0,Larsen & Toubro Ltd.
2007-08-14 00:00:00+05:30,0.444444,0.0,Larsen & Toubro Ltd.
2008-08-20 00:00:00+05:30,3.333333,0.0,Larsen & Toubro Ltd.
2008-10-01 00:00:00+05:30,0.0,2.0,Larsen & Toubro Ltd.
2009-08-18 00:00:00+05:30,4.666667,0.0,Larsen & Toubro Ltd.
2010-08-17 00:00:00+05:30,5.555556,0.0,Larsen & Toubro Ltd.
2011-08-17 00:00:00+05:30,6.444444,0.0,Larsen & Toubro Ltd.
2012-08-14 00:00:00+05:30,7.333333,0.0,Larsen & Toubro Ltd.
2013-07-11 00:00:00+05:30,0.0,1.5,Larsen & Toubro Ltd.
2013-08-13 00:00:00+05:30,8.22,0.0,Larsen & Toubro Ltd.
2014-08-13 00:00:00+05:30,9.5,0.0,Larsen & Toubro Ltd.
2015-09-01 00:00:00+05:30,10.833333,0.0,Larsen & Toubro Ltd.
2016-08-18 00:00:00+05:30,12.166667,0.0,Larsen & Toubro Ltd.
2017-07-13 00:00:00+05:30,14.0,1.5,Larsen & Toubro Ltd.
2017-08-11 00:00:00+05:30,14.0,0.0,Larsen & Toubro Ltd.
2018-08-14 00:00:00+05:30,16.0,0.0,Larsen & Toubro Ltd.
2019-07-24 00:00:00+05:30,18.0,0.0,Larsen & Toubro Ltd.
2020-03-24 00:00:00+05:30,10.0,0.0,Larsen & Toubro Ltd.
2020-08-05 00:00:00+05:30,8.0,0.0,Larsen & Toubro Ltd.
2020-11-04 00:00:00+05:30,18.0,0.0,Larsen & Toubro Ltd.
2021-07-28 00:00:00+05:30,18.0,0.0,Larsen & Toubro Ltd.
2022-07-21 00:00:00+05:30,22.0,0.0,Larsen & Toubro Ltd.
2023-08-02 00:00:00+05:30,30.0,0.0,Larsen & Toubro Ltd.
2024-06-20 00:00:00+05:30,28.0,0.0,Larsen & Toubro Ltd.
2025-06-03 00:00:00+05:30,34.0,0.0,Larsen & Toubro Ltd.
1997-06-16 00:00:00+05:30,0.625,0.0,Mahindra & Mahindra Ltd.
1998-06-25 00:00:00+05:30,0.6875,0.0,Mahindra & Mahindra Ltd.
1999-05-17 00:00:00+05:30,0.6875,0.0,Mahindra & Mahindra Ltd.
2000-04-03 00:00:00+05:30,0.6875,0.0,Mahindra & Mahindra Ltd.
2001-05-23 00:00:00+05:30,0.6875,0.0,Mahindra & Mahindra Ltd.
2002-06-26 00:00:00+05:30,0.625,0.0,Mahindra & Mahindra Ltd.
2003-06-26 00:00:00+05:30,0.6875,0.0,Mahindra & Mahindra Ltd.
2004-06-28 00:00:00+05:30,1.125,0.0,Mahindra & Mahindra Ltd.
2005-06-29 00:00:00+05:30,1.625,0.0,Mahindra & Mahindra Ltd.
2005-09-01 00:00:00+05:30,0.0,2.0,Mahindra & Mahindra Ltd.
2006-06-29 00:00:00+05:30,2.5,0.0,Mahindra & Mahindra Ltd.
2007-03-23 00:00:00+05:30,1.875,0.0,Mahindra & Mahindra Ltd.
2007-07-05 00:00:00+05:30,1.0,0.0,Mahindra & Mahindra Ltd.
2008-07-03 00:00:00+05:30,2.875,0.0,Mahindra & Mahindra Ltd.
2009-07-09 00:00:00+05:30,2.5,0.0,Mahindra & Mahindra Ltd.
2010-03-29 00:00:00+05:30,0.0,2.0,Mahindra & Mahindra Ltd.
2010-07-08 00:00:00+05:30,4.75,0.0,Mahindra & Mahindra Ltd.
2011-07-14 00:00:00+05:30,5.75,0.0,Mahindra & Mahindra Ltd.
2012-07-12 00:00:00+05:30,6.25,0.0,Mahindra & Mahindra Ltd.
2013-07-18 00:00:00+05:30,6.5,0.0,Mahindra & Mahindra Ltd.
2014-07-17 00:00:00+05:30,7.0,0.0,Mahindra & Mahindra Ltd.
2015-07-16 00:00:00+05:30,6.0,0.0,Mahindra & Mahindra Ltd.
2016-07-21 00:00:00+05:30,6.0,0.0,Mahindra & Mahindra Ltd.
2017-07-13 00:00:00+05:30,6.5,0.0,Mahindra & Mahindra Ltd.
2017-12-21 00:00:00+05:30,0.0,2.0,Mahindra & Mahindra Ltd.
2018-07-12 00:00:00+05:30,7.5,0.0,Mahindra & Mahindra Ltd.
2019-07-18 00:00:00+05:30,8.5,0.0,Mahindra & Mahindra Ltd.
2020-07-16 00:00:00+05:30,2.35,0.0,Mahindra & Mahindra Ltd.
2021-07-15 00:00:00+05:30,8.75,0.0,Mahindra & Mahindra Ltd.
2022-07-14 00:00:00+05:30,11.55,0.0,Mahindra & Mahindra Ltd.
2023-07-14 00:00:00+05:30,16.25,0.0,Mahindra & Mahindra Ltd.
2024-07-05 00:00:00+05:30,21.1,0.0,Mahindra & Mahindra Ltd.
2025-07-04 00:00:00+05:30,25.3,0.0,Mahindra & Mahindra Ltd.
2004-07-08 00:00:00+05:30,1.5,0.0,Maruti Suzuki India Ltd.
2005-08-25 00:00:00+05:30,2.0,0.0,Maruti Suzuki India Ltd.
2006-08-23 00:00:00+05:30,3.5,0.0,Maruti Suzuki India Ltd.
2007-08-22 00:00:00+05:30,4.5,0.0,Maruti Suzuki India Ltd.
2008-08-14 00:00:00+05:30,5.0,0.0,Maruti Suzuki India Ltd.
2009-08-18 00:00:00+05:30,3.5,0.0,Maruti Suzuki India Ltd.
2010-08-24 00:00:00+05:30,6.0,0.0,Maruti Suzuki India Ltd.
2011-08-24 00:00:00+05:30,7.5,0.0,Maruti Suzuki India Ltd.
2012-08-14 00:00:00+05:30,7.5,0.0,Maruti Suzuki India Ltd.
2013-08-13 00:00:00+05:30,8.0,0.0,Maruti Suzuki India Ltd.
2014-08-27 00:00:00+05:30,12.0,0.0,Maruti Suzuki India Ltd.
2015-08-26 00:00:00+05:30,25.0,0.0,Maruti Suzuki India Ltd.
2016-08-31 00:00:00+05:30,35.0,0.0,Maruti Suzuki India Ltd.
2017-08-24 00:00:00+05:30,75.0,0.0,Maruti Suzuki India Ltd.
2018-08-14 00:00:00+05:30,80.0,0.0,Maruti Suzuki India Ltd.
2019-08-14 00:00:00+05:30,80.0,0.0,Maruti Suzuki India Ltd.
2020-08-13 00:00:00+05:30,60.0,0.0,Maruti Suzuki India Ltd.
2021-08-05 00:00:00+05:30,45.0,0.0,Maruti Suzuki India Ltd.
2022-08-03 00:00:00+05:30,60.0,0.0,Maruti Suzuki India Ltd.
2023-08-03 00:00:00+05:30,90.0,0.0,Maruti Suzuki India Ltd.
2024-08-02 00:00:00+05:30,125.0,0.0,Maruti Suzuki India Ltd.
2025-08-01 00:00:00+05:30,135.0,0.0,Maruti Suzuki India Ltd.
2023-09-08 00:00:00+05:30,1.0,0.0,Max Healthcare Institute Ltd.
2024-08-23 00:00:00+05:30,1.5,0.0,Max Healthcare Institute Ltd.
2025-07-04 00:00:00+05:30,1.5,0.0,Max Healthcare Institute Ltd.
2005-02-25 00:00:00+05:30,1.0,0.0,NTPC Ltd.
2005-09-08 00:00:00+05:30,1.0,0.0,NTPC Ltd.
2006-02-13 00:00:00+05:30,1.666667,0.0,NTPC Ltd.
2006-08-30 00:00:00+05:30,0.666667,0.0,NTPC Ltd.
2007-02-02 00:00:00+05:30,2.0,0.0,NTPC Ltd.
2007-08-30 00:00:00+05:30,0.666667,0.0,NTPC Ltd.
2008-02-04 00:00:00+05:30,2.25,0.0,NTPC Ltd.
2008-08-28 00:00:00+05:30,0.666667,0.0,NTPC Ltd.
2009-01-29 00:00:00+05:30,2.333333,0.0,NTPC Ltd.
2009-09-03 00:00:00+05:30,0.666667,0.0,NTPC Ltd.
2010-03-18 00:00:00+05:30,2.5,0.0,NTPC Ltd.
2010-09-08 00:00:00+05:30,0.666667,0.0,NTPC Ltd.
2011-02-04 00:00:00+05:30,2.5,0.0,NTPC Ltd.
2011-09-08 00:00:00+05:30,0.666667,0.0,NTPC Ltd.
2012-01-31 00:00:00+05:30,2.916667,0.0,NTPC Ltd.
2012-09-06 00:00:00+05:30,0.416667,0.0,NTPC Ltd.
2013-03-01 00:00:00+05:30,3.125,0.0,NTPC Ltd.
2013-09-05 00:00:00+05:30,1.666667,0.0,NTPC Ltd.
2014-01-31 00:00:00+05:30,3.333333,0.0,NTPC Ltd.
2014-08-13 00:00:00+05:30,1.458333,0.0,NTPC Ltd.
2015-02-04 00:00:00+05:30,0.625,0.0,NTPC Ltd.
2015-09-03 00:00:00+05:30,1.458333,0.0,NTPC Ltd.
2016-02-05 00:00:00+05:30,1.333333,0.0,NTPC Ltd.
2016-09-08 00:00:00+05:30,1.458333,0.0,NTPC Ltd.
2017-02-15 00:00:00+05:30,2.175,0.0,NTPC Ltd.
2017-09-07 00:00:00+05:30,1.808333,0.0,NTPC Ltd.
2018-02-07 00:00:00+05:30,2.275,0.0,NTPC Ltd.
2018-09-06 00:00:00+05:30,1.991667,0.0,NTPC Ltd.
2019-02-06 00:00:00+05:30,2.983333,0.0,NTPC Ltd.
2019-03-19 00:00:00+05:30,0.0,1.2,NTPC Ltd.
2019-08-13 00:00:00+05:30,2.5,0.0,NTPC Ltd.
2020-03-26 00:00:00+05:30,0.5,0.0,NTPC Ltd.
2020-08-13 00:00:00+05:30,2.65,0.0,NTPC Ltd.
2021-02-11 00:00:00+05:30,3.0,0.0,NTPC Ltd.
2021-09-08 00:00:00+05:30,3.15,0.0,NTPC Ltd.
2022-02-03 00:00:00+05:30,4.0,0.0,NTPC Ltd.
2022-08-10 00:00:00+05:30,3.0,0.0,NTPC Ltd.
2023-02-03 00:00:00+05:30,4.25,0.0,NTPC Ltd.
2023-08-11 00:00:00+05:30,3.0,0.0,NTPC Ltd.
2023-11-03 00:00:00+05:30,2.25,0.0,NTPC Ltd.
2024-02-06 00:00:00+05:30,3.25,0.0,NTPC Ltd.
2024-08-07 00:00:00+05:30,3.25,0.0,NTPC Ltd.
2024-10-31 00:00:00+05:30,2.5,0.0,NTPC Ltd.
2025-01-31 00:00:00+05:30,2.5,0.0,NTPC Ltd.
2025-09-04 00:00:00+05:30,3.35,0.0,NTPC Ltd.
2025-11-07 00:00:00+05:30,2.75,0.0,NTPC Ltd.
2026-02-06 00:00:00+05:30,2.75,0.0,NTPC Ltd.
2005-04-20 00:00:00+05:30,0.475,0.0,Nestle India Ltd.
2008-11-14 00:00:00+05:30,0.375,0.0,Nestle India Ltd.
2010-04-23 00:00:00+05:30,1.075,0.0,Nestle India Ltd.
2010-11-03 00:00:00+05:30,1.35,0.0,Nestle India Ltd.
2011-04-21 00:00:00+05:30,1.075,0.0,Nestle India Ltd.
2011-12-12 00:00:00+05:30,1.35,0.0,Nestle India Ltd.
2012-03-21 00:00:00+05:30,0.625,0.0,Nestle India Ltd.
2012-08-01 00:00:00+05:30,0.9,0.0,Nestle India Ltd.
